applicant_id,age,gender,education_level,marital_status,income,credit_score,loan_amount,loan_purpose,employment_status,years_at_current_job,payment_history,dti_ratio,property_value,previous_defaults,marital_status_change,risk_rating,debt,ltv_ratio
3819,23,Non-binary,Master's,Widowed,72253,691,14286,Personal,Unemployed,19,Excellent,0.227579531,278959,0,1,Low,16443.30385,0.051211827
3820,42,Female,Bachelor's,Divorced,76093,763,19567,Auto,Unemployed,19,Poor,0.270012539,109546,2,1,High,20546.06413,0.178619028
3821,62,Male,High School,Married,76063,601,22327,Personal,Self-employed,1,Poor,0.331868355,204084,3,2,Low,25242.90269,0.109401031
3822,30,Non-binary,Master's,Single,106732,0,48003,Auto,Employed,2,Poor,0.362806383,46223,0,1,Low,38723.05087,1.038508967
3823,45,Male,Master's,Widowed,63923,769,11242,Personal,Employed,15,Poor,0.402408691,126235,2,2,Low,25723.17075,0.089056125
3824,60,Female,Master's,Single,103162,0,9377,Personal,Self-employed,3,Poor,0.115000834,0,0,1,Medium,11863.71604,#DIV/0!
3825,65,Female,High School,Single,28727,674,43413,Personal,Employed,6,Fair,0.176264352,44412,4,1,Medium,5063.54604,0.977506079
3826,45,Female,Bachelor's,Divorced,90453,619,24590,Personal,Unemployed,4,Excellent,0.314917715,0,4,0,Low,28485.25207,#DIV/0!
3827,40,Non-binary,Bachelor's,Widowed,70805,0,12235,Business,Employed,2,Fair,0.331393346,231260,0,2,Low,23464.30586,0.05290582
3828,48,Male,High School,Widowed,109938,655,0,Personal,Unemployed,6,Excellent,0.358995918,83050,3,1,Medium,39467.29323,0
3829,42,Female,High School,Widowed,41863,778,25562,Auto,Self-employed,5,Good,0.369459839,0,3,1,Medium,15466.69724,#DIV/0!
3830,63,Male,High School,Married,35779,788,33823,Personal,Self-employed,8,Poor,0.540870942,67322,2,0,Low,19351.82143,0.502406346
3831,25,Non-binary,Bachelor's,Married,93947,756,48240,Home,Unemployed,19,Excellent,0.552643731,231716,0,0,Low,51919.2206,0.208185883
3832,31,Female,Bachelor's,Widowed,50484,736,21733,Home,Unemployed,19,Poor,0.210086123,78437,0,2,Low,10605.98783,0.27707587
3833,34,Non-binary,PhD,Widowed,39374,0,5223,Home,Employed,5,Poor,0.162067386,51638,4,2,Medium,6381.241256,0.101146443
3834,53,Male,Bachelor's,Widowed,69438,0,24817,Home,Employed,14,Fair,0.497956472,247999,3,1,Low,34577.1015,0.100068952
3835,42,Male,PhD,Widowed,51661,661,47057,Home,Unemployed,16,Poor,0.423524705,125559,0,0,Low,21879.70979,0.374779984
3836,38,Male,PhD,Widowed,45960,643,5138,Business,Employed,6,Fair,0.104504952,0,0,2,High,4803.047594,#DIV/0!
3837,41,Male,High School,Widowed,99756,654,23446,Business,Self-employed,4,Poor,0.441369535,288041,1,1,Medium,44029.25933,0.081398134
3838,23,Female,Master's,Married,92631,782,27542,Auto,Self-employed,9,Fair,0.362688802,229326,1,0,Medium,33596.22642,0.120099771
3839,62,Non-binary,Master's,Married,32521,744,18303,Home,Employed,19,Excellent,0.564671311,109335,3,2,High,18363.67571,0.167402936
3840,20,Non-binary,PhD,Divorced,99783,746,44373,Business,Unemployed,5,Excellent,0.542396965,280776,3,2,High,54121.99636,0.158037012
3841,40,Female,PhD,Married,40661,0,27608,Auto,Unemployed,19,Excellent,0.210402933,199637,4,1,High,8555.193659,0.138290998
3842,28,Male,Master's,Married,110470,797,45210,Home,Unemployed,8,Fair,0.457899293,244348,0,1,Medium,50584.1349,0.185023
3843,23,Male,High School,Widowed,91834,611,38267,Auto,Unemployed,8,Fair,0.534874117,38715,3,0,Low,49119.62966,0.988428258
3844,49,Female,PhD,Divorced,75372,671,22270,Business,Unemployed,2,Good,0.511263619,256522,3,1,Low,38534.96149,0.086815166
3845,32,Non-binary,High School,Single,56308,636,15390,Home,Employed,8,Fair,0.13937479,263488,3,2,Low,7847.915675,0.058408732
3846,59,Male,PhD,Single,51275,0,35906,Home,Unemployed,16,Good,0.511899144,28069,0,1,Low,26247.62861,1.279204817
3847,35,Male,Master's,Single,61704,0,15196,Personal,Unemployed,11,Poor,0.269476789,263795,0,2,Medium,16627.79579,0.057605337
3848,52,Non-binary,Master's,Widowed,53012,681,43715,Business,Employed,3,Excellent,0.288275855,209640,3,2,Low,15282.07963,0.208524137
3849,21,Female,Master's,Single,84372,717,0,Business,Employed,11,Poor,0.564319658,139960,4,2,Medium,47612.77818,0
3850,59,Non-binary,PhD,Divorced,54482,733,35748,Business,Self-employed,12,Poor,0.188123027,84663,3,0,High,10249.31876,0.422238758
3851,18,Non-binary,Master's,Married,0,0,26464,Home,Unemployed,9,Excellent,0.175491627,198621,0,2,Low,0,0.133238681
3852,55,Female,High School,Widowed,33944,701,0,Personal,Employed,0,Poor,0.143465622,286381,2,0,Low,4869.797073,0
3853,27,Non-binary,High School,Single,107469,797,0,Home,Self-employed,19,Good,0.460375289,0,0,0,Medium,49476.07193,#DIV/0!
3854,37,Non-binary,Bachelor's,Divorced,0,660,41996,Home,Unemployed,17,Good,0.326726092,201002,1,1,Low,0,0.208933244
3855,19,Male,Master's,Widowed,0,602,0,Home,Employed,14,Fair,0.134772341,0,4,0,Low,0,#DIV/0!
3856,59,Non-binary,Bachelor's,Married,75412,663,42806,Personal,Unemployed,13,Good,0.403467843,38788,3,2,Low,30426.31698,1.103588739
3857,56,Male,Master's,Married,0,0,5810,Personal,Unemployed,9,Poor,0.416273202,139919,1,2,Medium,0,0.041524025
3858,52,Non-binary,High School,Widowed,0,745,27120,Home,Unemployed,0,Fair,0.425852689,109867,0,1,Low,0,0.246843911
3859,44,Female,Master's,Divorced,0,0,26426,Auto,Employed,18,Excellent,0.212220597,113523,3,0,Medium,0,0.232781022
3860,35,Male,High School,Single,97150,618,0,Business,Self-employed,7,Poor,0.465039309,113200,4,2,Medium,45178.56887,0
3861,61,Male,High School,Single,24983,746,0,Home,Self-employed,1,Good,0.418511756,0,0,2,Low,10455.6792,#DIV/0!
3862,37,Non-binary,Bachelor's,Married,98872,714,37954,Home,Unemployed,11,Poor,0.34581853,292705,1,1,Medium,34191.7697,0.129666388
3863,66,Female,Master's,Married,65211,753,45874,Business,Self-employed,12,Good,0.405729086,24740,4,1,Low,26457.99943,1.854244139
3864,34,Non-binary,Bachelor's,Widowed,23608,787,13223,Auto,Unemployed,15,Good,0.295060688,195019,0,0,Medium,6965.792722,0.06780365
3865,39,Male,Master's,Widowed,92781,746,21448,Home,Unemployed,12,Good,0.408279786,0,3,1,Low,37880.60682,#DIV/0!
3866,54,Non-binary,Bachelor's,Single,0,679,18029,Personal,Self-employed,13,Good,0.458082206,0,3,1,Medium,0,#DIV/0!
3867,26,Non-binary,Master's,Single,111786,651,23165,Auto,Employed,12,Poor,0.352645437,62808,0,1,Low,39420.82282,0.368822443
3868,31,Female,PhD,Married,23389,746,29569,Business,Self-employed,7,Good,0.493573478,256573,4,0,Low,11544.19008,0.115245953
3869,39,Male,High School,Divorced,86025,636,32406,Personal,Self-employed,6,Good,0.455981326,272083,0,2,Medium,39225.79357,0.119103362
3870,44,Non-binary,High School,Married,33669,713,9925,Business,Unemployed,16,Good,0.412747369,91803,0,1,Low,13896.79117,0.108111935
3871,57,Male,Master's,Widowed,92928,680,30104,Business,Self-employed,8,Good,0.516133828,20104,2,0,High,47963.28437,1.49741345
3872,56,Male,High School,Widowed,0,653,0,Personal,Employed,12,Excellent,0.204925689,102832,0,0,Low,0,0
3873,41,Male,Master's,Widowed,43267,694,27014,Business,Employed,10,Good,0.499018478,48964,0,1,Low,21591.03249,0.551711461
3874,20,Non-binary,High School,Single,82607,651,23297,Personal,Unemployed,5,Good,0.42101413,85412,0,1,Medium,34778.71424,0.272760268
3875,57,Male,PhD,Married,88774,707,43887,Auto,Employed,17,Excellent,0.305043116,197151,0,2,Low,27079.89758,0.222606023
3876,43,Female,High School,Divorced,74512,690,22673,Home,Self-employed,12,Fair,0.20728245,243930,4,2,Low,15445.02991,0.092948797
3877,64,Non-binary,Bachelor's,Single,62082,684,10742,Home,Unemployed,19,Good,0.193978054,289476,4,2,Low,12042.54555,0.03710843
3878,27,Non-binary,PhD,Single,74021,725,15231,Home,Employed,14,Poor,0.415752289,191714,0,1,Low,30774.40018,0.079446467
3879,41,Non-binary,High School,Married,111628,718,29042,Business,Employed,13,Fair,0.324836973,73382,4,0,Low,36260.90162,0.395764629
3880,52,Female,Bachelor's,Widowed,38006,680,0,Business,Self-employed,19,Fair,0.188462807,203453,0,0,Low,7162.717443,0
3881,19,Male,Bachelor's,Single,39171,796,48422,Auto,Unemployed,12,Good,0.552655574,207100,3,1,Low,21648.07149,0.233809754
3882,37,Non-binary,High School,Divorced,24901,755,37256,Business,Unemployed,18,Fair,0.149731599,55744,4,2,Low,3728.466547,0.668340987
3883,67,Non-binary,PhD,Married,30248,776,33874,Personal,Self-employed,8,Excellent,0.51387438,226636,2,2,Low,15543.67225,0.149464339
3884,51,Non-binary,PhD,Married,73276,0,0,Personal,Self-employed,12,Poor,0.37954947,282731,3,1,Medium,27811.86696,0
3885,32,Non-binary,Bachelor's,Widowed,106363,697,27438,Personal,Employed,10,Excellent,0.332642627,198773,0,0,Low,35380.86774,0.138036856
3886,61,Male,Bachelor's,Divorced,22991,673,15094,Home,Self-employed,12,Fair,0.4781511,20709,0,1,High,10993.17194,0.728861848
3887,32,Female,Bachelor's,Married,70799,662,21436,Auto,Unemployed,17,Excellent,0.403152957,0,0,2,Low,28542.8262,#DIV/0!
3888,65,Male,High School,Married,0,703,0,Home,Unemployed,0,Excellent,0.181466634,260337,3,0,Low,0,0
3889,50,Male,Master's,Single,62836,729,47615,Auto,Employed,4,Poor,0.262964178,110577,2,2,High,16523.61709,0.430604918
3890,52,Non-binary,Master's,Divorced,59460,745,0,Business,Unemployed,18,Good,0.153648265,290367,0,1,Medium,9135.925837,0
3891,24,Non-binary,Master's,Divorced,46234,768,0,Business,Unemployed,19,Good,0.40162143,182837,0,2,Low,18568.56519,0
3892,66,Female,High School,Divorced,0,601,17118,Business,Employed,6,Excellent,0.45205288,294869,2,0,Medium,0,0.058052898
3893,53,Female,PhD,Single,38680,739,33718,Personal,Unemployed,11,Good,0.543279737,82348,1,2,Low,21014.06023,0.409457425
3894,33,Male,PhD,Married,105077,738,36193,Business,Self-employed,9,Excellent,0.262681765,0,3,2,Medium,27601.81182,#DIV/0!
3895,53,Non-binary,PhD,Widowed,0,612,29667,Home,Employed,13,Excellent,0.357507915,0,1,0,Low,0,#DIV/0!
3896,43,Female,PhD,Widowed,73105,787,35090,Business,Unemployed,17,Excellent,0.515755962,84531,1,1,Medium,37704.3396,0.415113982
3897,40,Male,PhD,Married,114161,671,40862,Auto,Employed,2,Good,0.443767344,28331,0,0,High,50660.92376,1.442307014
3898,26,Non-binary,Bachelor's,Divorced,40271,638,0,Auto,Unemployed,7,Excellent,0.226180766,0,0,0,Medium,9108.525628,#DIV/0!
3899,42,Non-binary,Bachelor's,Single,0,610,20400,Business,Employed,9,Good,0.282015298,0,1,2,Low,0,#DIV/0!
3900,18,Non-binary,Master's,Married,29514,768,41301,Personal,Employed,1,Excellent,0.1845797,202982,1,0,High,5447.685266,0.203471244
3901,61,Non-binary,High School,Divorced,51007,732,9471,Auto,Employed,9,Good,0.104567796,244947,0,2,Low,5333.689571,0.038665507
3902,41,Non-binary,PhD,Divorced,85781,774,5143,Business,Self-employed,11,Poor,0.446150634,0,3,0,Low,38271.24754,#DIV/0!
3903,61,Female,Master's,Divorced,36997,625,0,Home,Unemployed,8,Good,0.486161859,271995,0,0,Low,17986.5303,0
3904,34,Male,PhD,Widowed,64440,0,44640,Home,Self-employed,13,Excellent,0.333198722,66277,2,1,Low,21471.32565,0.673536823
3905,47,Non-binary,High School,Married,101876,667,8577,Business,Self-employed,8,Fair,0.31520147,48668,2,2,Medium,32111.46496,0.176234898
3906,30,Female,PhD,Single,53691,684,48159,Auto,Unemployed,12,Poor,0.151589006,231743,0,1,Low,8138.965321,0.207812102
3907,59,Non-binary,High School,Divorced,94500,773,44241,Auto,Self-employed,11,Fair,0.307518023,83317,3,2,Medium,29060.45317,0.530996075
3908,18,Female,Master's,Single,55489,665,0,Home,Employed,17,Good,0.219442524,207918,4,1,Medium,12176.64621,0
3909,18,Male,Bachelor's,Widowed,0,684,0,Home,Employed,11,Fair,0.288865991,143234,0,1,Low,0,0
3910,39,Non-binary,High School,Widowed,55865,0,6984,Business,Unemployed,14,Good,0.312202879,125009,4,2,Low,17441.21384,0.055867978
3911,64,Male,PhD,Widowed,72788,664,0,Business,Employed,15,Poor,0.421732461,149957,1,2,Medium,30697.06237,0
3912,23,Female,PhD,Widowed,0,730,17648,Business,Employed,2,Good,0.423217733,94991,1,1,Low,0,0.185786022
3913,51,Non-binary,PhD,Widowed,103517,757,0,Home,Self-employed,15,Poor,0.5435657,218285,2,0,Medium,56268.29057,0
3914,24,Non-binary,Bachelor's,Single,88908,751,0,Business,Self-employed,11,Poor,0.477404317,0,0,1,Low,42445.06302,#DIV/0!
3915,38,Non-binary,Master's,Widowed,57748,691,38006,Auto,Unemployed,6,Poor,0.415373726,59710,1,1,Low,23987.00193,0.636509797
3916,49,Non-binary,High School,Single,102060,700,13635,Home,Self-employed,12,Poor,0.443571914,41589,2,0,Low,45270.94954,0.327851114
3917,40,Non-binary,Master's,Single,56744,606,0,Business,Unemployed,7,Good,0.552010795,41887,4,2,Medium,31323.30055,0
3918,63,Non-binary,High School,Divorced,38744,775,30875,Business,Unemployed,13,Excellent,0.491481626,66726,2,2,Low,19041.96412,0.462713185
3919,40,Male,High School,Single,34450,717,44701,Personal,Self-employed,8,Fair,0.279520623,0,1,1,Medium,9629.485462,#DIV/0!
3920,34,Female,High School,Widowed,0,0,0,Personal,Employed,1,Fair,0.259666416,67290,0,1,Low,0,0
3921,65,Non-binary,Master's,Widowed,57126,605,9655,Auto,Employed,1,Fair,0.48286979,82449,3,0,High,27584.41962,0.117102694
3922,68,Male,PhD,Single,20535,741,40987,Personal,Employed,3,Poor,0.198775147,0,0,1,Medium,4081.847644,#DIV/0!
3923,20,Non-binary,Bachelor's,Married,111277,788,13757,Home,Self-employed,2,Excellent,0.395425402,0,4,2,Low,44001.75246,#DIV/0!
3924,66,Male,PhD,Married,24723,653,41190,Auto,Employed,17,Poor,0.262569803,0,4,2,Low,6491.51324,#DIV/0!
3925,26,Male,Master's,Divorced,67940,673,44745,Home,Unemployed,1,Poor,0.237073533,0,1,1,Medium,16106.77583,#DIV/0!
3926,68,Female,High School,Divorced,60857,643,23700,Home,Employed,8,Good,0.292391869,77918,0,2,Low,17794.09197,0.304165918
3927,62,Non-binary,Bachelor's,Married,42483,703,24880,Personal,Self-employed,11,Good,0.402305482,137636,1,0,Low,17091.14379,0.18076666
3928,61,Female,PhD,Widowed,69615,675,17462,Business,Self-employed,0,Good,0.193357493,184087,0,1,High,13460.58188,0.094857323
3929,39,Male,Bachelor's,Widowed,107938,784,8868,Business,Employed,11,Excellent,0.387736878,29909,0,2,Medium,41851.54314,0.296499381
3930,58,Female,High School,Married,28834,0,14063,Business,Unemployed,4,Excellent,0.471816383,142955,3,1,Medium,13604.35359,0.098373614
3931,35,Male,PhD,Divorced,79026,0,48277,Personal,Employed,13,Fair,0.338594886,173408,4,0,Medium,26757.79946,0.278401227
3932,59,Female,Master's,Married,0,0,16127,Personal,Employed,9,Fair,0.279116218,160234,0,1,High,0,0.100646554
3933,38,Female,High School,Widowed,106246,774,22717,Personal,Self-employed,18,Poor,0.164505173,258918,0,2,Low,17478.01661,0.087738203
3934,21,Non-binary,Bachelor's,Widowed,56551,693,15795,Business,Self-employed,5,Fair,0.104181128,0,3,0,Low,5891.54697,#DIV/0!
3935,19,Female,Bachelor's,Divorced,85560,0,49592,Personal,Self-employed,5,Poor,0.366882432,180984,1,1,Low,31390.46088,0.274013172
3936,39,Non-binary,High School,Married,31526,0,7123,Auto,Self-employed,8,Good,0.115066337,287369,4,1,Low,3627.58134,0.024786946
3937,48,Female,Bachelor's,Widowed,46926,0,20631,Personal,Employed,5,Fair,0.188917929,76320,0,1,Low,8865.162736,0.270322327
3938,42,Female,Master's,Divorced,66647,799,27642,Home,Unemployed,2,Excellent,0.280181195,34500,2,1,Medium,18673.2361,0.801217391
3939,49,Female,Bachelor's,Widowed,79301,702,35689,Personal,Employed,9,Fair,0.527039566,260960,4,2,Medium,41794.76462,0.136760423
3940,66,Male,High School,Widowed,50579,791,12430,Business,Unemployed,16,Excellent,0.463981144,77086,3,0,Medium,23467.70228,0.161248476
3941,61,Male,PhD,Divorced,70603,0,49337,Business,Employed,15,Good,0.43610754,237442,3,0,Low,30790.50065,0.20778548
3942,51,Non-binary,Bachelor's,Divorced,41494,637,20758,Home,Self-employed,11,Fair,0.510862736,218623,4,0,Low,21197.73837,0.094948839
3943,50,Female,High School,Single,79185,625,34304,Business,Unemployed,18,Poor,0.308190339,282474,3,1,Low,24404.05199,0.121441265
3944,35,Non-binary,High School,Married,101234,0,11575,Personal,Self-employed,3,Fair,0.486449044,252423,4,1,Medium,49245.18252,0.045855568
3945,68,Non-binary,Bachelor's,Divorced,85642,685,5426,Business,Self-employed,1,Good,0.483027786,26444,1,1,Low,41367.46565,0.205188322
3946,26,Male,Master's,Divorced,92592,662,8141,Business,Employed,15,Poor,0.182564773,260815,3,1,Low,16904.03746,0.031213696
3947,66,Non-binary,PhD,Divorced,0,767,8643,Personal,Unemployed,13,Fair,0.258630318,0,1,1,Low,0,#DIV/0!
3948,48,Female,PhD,Widowed,61444,707,37605,Home,Unemployed,8,Fair,0.216876672,130324,2,1,Medium,13325.77023,0.288550075
3949,52,Non-binary,Bachelor's,Divorced,36442,711,0,Business,Employed,1,Fair,0.586576463,88111,4,2,Low,21376.01946,0
3950,33,Female,High School,Widowed,82129,688,0,Personal,Self-employed,5,Fair,0.242760038,37830,0,1,Low,19937.63916,0
3951,38,Non-binary,Bachelor's,Single,0,0,5619,Home,Unemployed,1,Excellent,0.558737579,230624,0,0,Low,0,0.024364333
3952,18,Male,High School,Divorced,0,622,25349,Home,Employed,18,Fair,0.509489805,89653,2,2,Medium,0,0.282745697
3953,23,Non-binary,Bachelor's,Single,98542,733,15798,Business,Employed,12,Excellent,0.220115199,0,0,0,Low,21690.59194,#DIV/0!
3954,30,Non-binary,High School,Widowed,21847,0,21692,Home,Self-employed,2,Fair,0.275657061,286724,1,1,Medium,6022.279812,0.075654637
3955,57,Female,Bachelor's,Single,0,788,0,Home,Unemployed,11,Fair,0.389885501,50817,0,1,High,0,0
3956,49,Male,Bachelor's,Widowed,100291,716,16304,Personal,Unemployed,12,Poor,0.268318653,207452,4,2,Low,26909.94603,0.078591674
3957,40,Male,Master's,Single,61209,676,47653,Auto,Employed,0,Fair,0.143333869,142060,0,0,Low,8773.322788,0.335442771
3958,64,Non-binary,PhD,Widowed,0,0,41247,Home,Self-employed,8,Fair,0.535391708,195513,2,2,Low,0,0.210968069
3959,27,Male,PhD,Divorced,69956,751,0,Auto,Employed,9,Poor,0.454049829,214624,2,1,Medium,31763.50984,0
3960,59,Female,Bachelor's,Single,79196,0,33497,Business,Unemployed,9,Good,0.123705988,0,0,2,Low,9797.019426,#DIV/0!
3961,42,Non-binary,High School,Single,0,0,6209,Personal,Unemployed,4,Excellent,0.334763986,99872,3,1,High,0,0.062169577
3962,32,Male,Bachelor's,Widowed,54723,782,10649,Home,Self-employed,17,Good,0.390643899,241716,3,0,Medium,21377.20608,0.044055834
3963,23,Male,High School,Married,74583,735,38512,Business,Employed,9,Good,0.380654957,26948,0,1,Low,28390.38866,1.429122755
3964,22,Male,PhD,Divorced,97585,637,38246,Business,Unemployed,6,Good,0.184557482,210894,3,2,Medium,18010.04188,0.181351769
3965,24,Male,High School,Divorced,81083,726,29020,Home,Employed,17,Fair,0.195636458,158819,0,2,Medium,15862.79092,0.18272373
3966,60,Male,Master's,Single,74359,756,38330,Auto,Employed,19,Excellent,0.497693412,77060,0,0,Low,37007.98442,0.49740462
3967,69,Male,Master's,Single,94944,0,0,Personal,Employed,12,Fair,0.295649281,0,1,0,Low,28070.12534,#DIV/0!
3968,32,Male,Master's,Widowed,95174,605,21481,Auto,Unemployed,15,Good,0.308120847,176007,0,1,Low,29325.09349,0.122046282
3969,61,Non-binary,PhD,Widowed,35059,739,28544,Personal,Employed,17,Fair,0.556973352,91998,0,0,Low,19526.92875,0.310267615
3970,18,Female,Master's,Married,96757,757,17869,Personal,Self-employed,19,Poor,0.467160525,56547,0,1,Low,45201.05092,0.316002617
3971,68,Female,Master's,Married,29013,670,34288,Home,Unemployed,2,Good,0.160666975,91153,1,2,Low,4661.430946,0.376158766
3972,23,Non-binary,Master's,Married,0,765,8983,Personal,Unemployed,8,Good,0.534978863,272423,1,1,Medium,0,0.032974455
3973,60,Male,Master's,Married,87863,614,18199,Auto,Unemployed,1,Fair,0.551102683,121044,1,2,Medium,48421.53504,0.150350286
3974,32,Male,High School,Divorced,0,680,0,Auto,Unemployed,8,Excellent,0.472654863,0,4,1,Medium,0,#DIV/0!
3975,18,Female,Bachelor's,Married,85403,0,7455,Auto,Employed,4,Good,0.326437643,280330,2,1,Low,27878.75403,0.026593657
3976,60,Female,High School,Widowed,104124,728,38182,Home,Unemployed,17,Excellent,0.303608668,255919,4,2,Low,31612.94895,0.149195644
3977,35,Female,High School,Single,91779,0,29805,Business,Employed,14,Poor,0.194652297,273467,0,2,Low,17864.99317,0.108989384
3978,34,Male,Bachelor's,Married,50858,630,33387,Auto,Self-employed,2,Good,0.558466762,64325,3,2,Low,28402.50258,0.519036145
3979,61,Non-binary,Master's,Divorced,60264,698,29290,Personal,Self-employed,18,Fair,0.222083794,145450,0,2,Low,13383.65776,0.201375043
